1738095631.502572, 71, 100
1738095631.529262, 71, 100
1738095631.5565598, 70, 100
1738095631.584149, 70, 100
1738095631.610955, 70, 100
1738095631.637794, 69, 100
1738095631.664712, 69, 100
1738095631.6914089, 66, 100
1738095631.717657, 66, 100
1738095631.7435808, 65, 100
1738095631.7695339, 64, 100
1738095631.794841, 64, 100
1738095631.8203251, 64, 100
1738095631.847817, 64, 100
1738095631.874683, 64, 100
1738095631.901261, 64, 100
1738095631.9270852, 64, 100
1738095631.952768, 64, 100
1738095631.979712, 64, 100
1738095632.005943, 64, 100
1738095632.032143, 64, 100
1738095632.0579798, 64, 100
1738095632.084209, 64, 100
1738095632.1096718, 64, 100
1738095632.135324, 64, 100
1738095632.161751, 64, 100
1738095632.189625, 64, 100
1738095632.216518, 64, 100
1738095632.2424371, 64, 100
1738095632.2682822, 64, 100
1738095632.294386, 64, 100
1738095632.3205929, 64, 100
1738095632.3469021, 64, 100
1738095632.372471, 64, 100
1738095632.399124, 64, 100
1738095632.424883, 64, 100
1738095632.450536, 64, 100
1738095632.476823, 64, 100
1738095632.505952, 64, 100
1738095632.534276, 64, 100
1738095632.561193, 64, 100
1738095632.586951, 64, 100
1738095632.612603, 64, 100
1738095632.6386628, 64, 100
1738095632.664083, 63, 100
1738095632.689367, 63, 100
1738095632.715806, 63, 100
1738095632.74246, 62, 100
1738095632.7689831, 62, 100
1738095632.797431, 62, 100
1738095632.82389, 62, 100
1738095632.849725, 62, 100
1738095632.87553, 62, 100
1738095632.9034429, 61, 100
1738095632.928437, 61, 100
1738095632.9535391, 61, 100
1738095632.979136, 61, 100
1738095633.067188, 60, 100
