6.0,21.0
6.0,21.0
5.982930298719772,17.362731152204837
5.953191489361702,16.48794326241135
5.982930298719772,16.871977240398294
5.951824817518248,16.724087591240878
6.0345303867403315,17.328729281767956
5.9665738161559885,15.842618384401113
6.021186440677966,16.361581920903955
5.991655076495132,16.326842837273993
5.970994475138122,15.962707182320441
6.035360678925035,16.626591230551625
6.056179775280899,16.926966292134832
6.054519368723099,16.34863701578192
6.053672316384181,16.916666666666668
6.065433854907539,16.419630156472262
6.129213483146067,16.984550561797754
6.11671469740634,16.628242074927954
6.063920454545454,15.948863636363637
